"","surveyid","BTNW","offset","project_id","location","gisid","source","organization","sensor","buffer","latitude","longitude","year","project","topsecret","useNorth","useSouth","Easting","Northing","date_time","task_method","duration","distance","BTNW_binary","year_id","visit_num","visit_id"
"2465",130340,0,0.611884583,381,"BG-5-61","750367.045465101_6158862.96544039","WildTrax","ABMI","ARU",0,55.533583,-111.030547,2019,"Big Grids",0,TRUE,FALSE,750367.0455,6158862.965,"2019-06-02 5:41","1SPM",180,Inf,0,2,1,"2_1"
"2466",130462,0,0.462709416,381,"BG-5-74","752124.075102658_6159464.21095551","WildTrax","ABMI","ARU",0,55.53807,-111.002218,2019,"Big Grids",0,TRUE,FALSE,752124.0751,6159464.211,"2019-06-02 5:41","1SPM",180,Inf,0,2,1,"2_1"
"2467",144553,0,0.611884583,1409,"CL-C403-14","598348.551416084_6119043.27909929","WildTrax","BU","PC",NA,55.23014,-113.453,2019,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,598348.5514,6119043.279,"2019-06-02 5:48","PC",300,Inf,0,2,1,"2_1"
"2468",144738,0,0.468225245,1409,"CL-C403-22","598530.899906605_6119423.45282623","WildTrax","BU","PC",NA,55.23352,-113.45,2019,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,598530.8999,6119423.453,"2019-06-02 6:18","PC",300,Inf,0,2,1,"2_1"
"2469",159523,0,0.462709416,1409,"CL-R402-1","592189.947298542_6122158.59433594","WildTrax","BU","PC",NA,55.259326,-113.548818,2019,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,592189.9473,6122158.594,"2019-06-02 6:22","PC",300,Inf,0,2,1,"2_1"
"2470",144648,0,0.468225245,1409,"CL-C403-21","598526.499029743_6119621.43255341","WildTrax","BU","PC",NA,55.2353,-113.45,2019,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,598526.499,6119621.433,"2019-06-02 6:33","PC",300,Inf,0,2,1,"2_1"
"2471",159605,0,0.486611342,1409,"CL-R402-2","592105.151473419_6121997.59557928","WildTrax","BU","PC",NA,55.257895,-113.550205,2019,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,592105.1515,6121997.596,"2019-06-02 6:47","PC",300,Inf,0,2,1,"2_1"
"2472",145843,0,0.462709416,1409,"CL-CC2-3","593213.697998941_6121279.13676218","WildTrax","BU","PC",NA,55.25123,-113.533,2019,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,593213.698,6121279.137,"2019-06-02 7:27","PC",300,Inf,0,2,1,"2_1"
"2473",145931,0,0.462709416,1409,"CL-CC2-4","593403.976109504_6121298.72335315","WildTrax","BU","PC",NA,55.25137,-113.53,2019,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,593403.9761,6121298.723,"2019-06-02 7:47","PC",300,Inf,0,2,1,"2_1"
"2474",146274,0,0.462709416,1409,"CL-CC2-8","593477.062792922_6120847.37270423","WildTrax","BU","PC",NA,55.2473,-113.529,2019,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,593477.0628,6120847.373,"2019-06-02 9:00","PC",300,Inf,0,2,1,"2_1"
"2475",130640,0,0.6339479,381,"BG-5-94","752168.031505217_6160665.20802927","WildTrax","ABMI","ARU",0,55.548817,-111.000428,2019,"Big Grids",0,TRUE,FALSE,752168.0315,6160665.208,"2019-06-03 5:40","1SPM",180,Inf,0,2,2,"2_2"
"2476",128187,0,0.462709416,381,"BG-19-18","776400.941307091_6195271.68885446","WildTrax","ABMI","ARU",0,55.84585,-110.58238,2019,"Big Grids",0,TRUE,FALSE,776400.9413,6195271.689,"2019-06-03 5:40","1SPM",180,Inf,0,1,2,"1_2"
"2477",220126,0,0.508674659,41,"Y-58-421-E","667781.044658548_6066578.18914341","WildTrax","BU","ARU",0,54.74025,-112.392597,2019,"Boreal Wetland Community Monitoring",0,TRUE,TRUE,667781.0447,6066578.189,"2019-06-04 4:56","1SPM",180,Inf,0,2,1,"2_1"
"2478",130633,0,0.6339479,381,"BG-5-93","751567.903842477_6160663.65669879","WildTrax","ABMI","ARU",0,55.549113,-111.009922,2019,"Big Grids",0,TRUE,FALSE,751567.9038,6160663.657,"2019-06-04 5:39","1SPM",180,Inf,0,2,2,"2_2"
"2479",130388,0,0.637625119,381,"BG-5-67","753979.846908254_6158872.75803495","WildTrax","ABMI","ARU",0,55.531804,-110.973416,2019,"Big Grids",0,TRUE,FALSE,753979.8469,6158872.758,"2019-06-04 5:39","1SPM",180,Inf,0,2,1,"2_1"
"2480",130123,0,0.488449952,381,"BG-5-39","755167.345197621_6157064.36335452","WildTrax","ABMI","ARU",0,55.514969,-110.956308,2019,"Big Grids",0,TRUE,FALSE,755167.3452,6157064.363,"2019-06-04 5:39","1SPM",180,Inf,0,2,2,"2_2"
"2481",128338,0,0.462709416,381,"BG-19-40","777579.341553056_6196361.93782235","WildTrax","ABMI","ARU",0,55.854944,-110.562494,2019,"Big Grids",0,TRUE,FALSE,777579.3416,6196361.938,"2019-06-04 5:39","1SPM",180,Inf,0,1,2,"1_2"
"2482",136625,0,0.470063855,1409,"CL-C1001-12","594527.595201961_6122260.62059771","WildTrax","BU","PC",NA,55.2598,-113.512,2019,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,594527.5952,6122260.621,"2019-06-04 5:42","PC",300,Inf,0,2,2,"2_2"
"2483",138145,0,0.470063855,1409,"CL-C1001-43","595167.089182287_6122075.13104162","WildTrax","BU","PC",NA,55.25801,-113.502,2019,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,595167.0892,6122075.131,"2019-06-04 6:24","PC",300,Inf,0,1,2,"1_2"
"2484",155632,0,0.462709416,1409,"CL-F402-12","597791.739554449_6124874.90849632","WildTrax","BU","PC",NA,55.282656,-113.459729,2019,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,597791.7396,6124874.908,"2019-06-04 7:52","PC",300,Inf,0,2,1,"2_1"
"2485",155920,1,0.462709416,1409,"CL-F402-21","597990.420135531_6125075.49102837","WildTrax","BU","PC",NA,55.284419,-113.456531,2019,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,597990.4201,6125075.491,"2019-06-04 8:28","PC",300,Inf,1,1,1,"1_1"
"2486",137669,0,0.470063855,1409,"CL-C1001-33","594911.275331714_6122149.76074793","WildTrax","BU","PC",NA,55.25873,-113.506,2019,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,594911.2753,6122149.761,"2019-06-04 8:31","PC",300,Inf,0,2,2,"2_2"
"2487",137575,0,0.470063855,1409,"CL-C1001-32","594907.556617608_6122323.27331424","WildTrax","BU","PC",NA,55.26029,-113.506,2019,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,594907.5566,6122323.273,"2019-06-04 8:58","PC",300,Inf,0,2,2,"2_2"
"2488",21464,0,0.510549748,41,"AM-414-SE","718536.079111487_6377630.05118566","WildTrax","BU","ARU",0,57.51132,-111.349896,2019,"Boreal Wetland Community Monitoring",0,TRUE,FALSE,718536.0791,6377630.051,"2019-06-05 4:41","1SPM",180,Inf,0,2,2,"2_2"
"2489",215313,0,0.479256903,41,"Y-19-381-NW","759339.709555159_6213072.501484","WildTrax","BU","ARU",0,56.01491,-110.837129,2019,"Boreal Wetland Community Monitoring",0,TRUE,FALSE,759339.7096,6213072.501,"2019-06-05 4:41","1SPM",180,Inf,0,2,2,"2_2"
"2490",140254,0,0.611884583,1409,"CL-C1003-11","599165.1369338_6117981.27641712","WildTrax","BU","PC",NA,55.220433,-113.440534,2019,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,599165.1369,6117981.276,"2019-06-05 4:58","PC",300,Inf,0,2,2,"2_2"
"2491",130634,0,0.6339479,381,"BG-5-93","751567.903842477_6160663.65669879","WildTrax","ABMI","ARU",0,55.549113,-111.009922,2019,"Big Grids",0,TRUE,FALSE,751567.9038,6160663.657,"2019-06-05 5:38","1SPM",180,Inf,0,2,3,"2_3"
"2492",140448,0,0.611884583,1409,"CL-C1003-14","599265.868735731_6117377.38897417","WildTrax","BU","PC",NA,55.214986,-113.439163,2019,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,599265.8687,6117377.389,"2019-06-05 5:50","PC",300,Inf,0,2,2,"2_2"
"2493",139964,0,0.462709416,1409,"CL-C1002-52","596563.967949099_6122135.41412395","WildTrax","BU","PC",NA,55.25828,-113.48,2019,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,596563.9679,6122135.414,"2019-06-05 5:55","PC",300,Inf,0,2,2,"2_2"
"2494",138733,0,0.481095513,1409,"CL-C1002-14","595746.622513637_6121725.9700305","WildTrax","BU","PC",NA,55.25476,-113.493,2019,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,595746.6225,6121725.97,"2019-06-05 6:03","PC",300,Inf,0,2,2,"2_2"
"2495",140642,1,0.611884583,1409,"CL-C1003-23","599434.551169044_6117578.24385387","WildTrax","BU","PC",NA,55.216757,-113.436441,2019,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,599434.5512,6117578.244,"2019-06-05 6:22","PC",300,Inf,1,2,2,"2_2"
"2496",140156,0,0.475579684,1409,"CL-C1002-54","596572.553143312_6121741.67589651","WildTrax","BU","PC",NA,55.25474,-113.48,2019,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,596572.5531,6121741.676,"2019-06-05 6:48","PC",300,Inf,0,1,2,"1_2"
"2497",139018,0,0.481095513,1409,"CL-C1002-23","595933.139284496_6121918.06548906","WildTrax","BU","PC",NA,55.25645,-113.49,2019,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,595933.1393,6121918.065,"2019-06-05 7:19","PC",300,Inf,0,2,2,"2_2"
"2498",138926,0,0.481095513,1409,"CL-C1002-22","595986.467685785_6122111.39790147","WildTrax","BU","PC",NA,55.258177,-113.489095,2019,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,595986.4677,6122111.398,"2019-06-05 7:36","PC",300,Inf,0,2,2,"2_2"
"2499",139208,0,0.481095513,1409,"CL-C1002-31","596114.449371039_6122349.30418728","WildTrax","BU","PC",NA,55.26029,-113.487,2019,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,596114.4494,6122349.304,"2019-06-05 8:53","PC",300,Inf,0,2,2,"2_2"
"2500",154304,0,0.462709416,1409,"CL-F103-1","601949.880152481_6117317.41515974","WildTrax","BU","PC",NA,55.2139,-113.397,2019,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,601949.8802,6117317.415,"2019-06-05 9:01","PC",300,Inf,0,2,2,"2_2"
"2501",141606,0,0.462709416,1409,"CL-C1003-52","600020.163277627_6117805.06960583","WildTrax","BU","PC",NA,55.218677,-113.427156,2019,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,600020.1633,6117805.07,"2019-06-05 9:28","PC",300,Inf,0,2,2,"2_2"
"2502",202846,0,0.473741074,143,"WBNP-HAY-3","693665.730591664_6623241.80474296","WildTrax","PC","ARU",0,59.72566,-111.55397,2019,"Wood Buffalo National Park Forest Songbird Monitoring Program 2019",0,TRUE,FALSE,693665.7306,6623241.805,"2019-06-06 3:41","1SPM",180,Inf,0,2,1,"2_1"
"2503",130315,0,0.471902465,381,"BG-5-59","755165.388232156_6158262.77523211","WildTrax","ABMI","ARU",0,55.525716,-110.955235,2019,"Big Grids",0,TRUE,FALSE,755165.3882,6158262.775,"2019-06-06 5:38","1SPM",180,Inf,0,2,1,"2_1"
"2504",130618,0,0.619239022,381,"BG-5-91","750366.208750761_6160667.51957585","WildTrax","ABMI","ARU",0,55.549766,-111.028927,2019,"Big Grids",0,TRUE,FALSE,750366.2088,6160667.52,"2019-06-07 5:37","1SPM",180,Inf,0,2,3,"2_3"
"2505",130107,0,0.462709416,381,"BG-5-37","753967.249254022_6157058.38691276","WildTrax","ABMI","ARU",0,55.515541,-110.975279,2019,"Big Grids",0,TRUE,FALSE,753967.2493,6157058.387,"2019-06-07 5:37","1SPM",180,Inf,0,2,1,"2_1"
"2506",21465,0,0.510549748,41,"AM-414-SE","718536.079111487_6377630.05118566","WildTrax","BU","ARU",0,57.51132,-111.349896,2019,"Boreal Wetland Community Monitoring",0,TRUE,FALSE,718536.0791,6377630.051,"2019-06-08 4:38","1SPM",180,Inf,0,2,3,"2_3"
"2507",129840,0,0.644979558,381,"BG-5-11","750378.456698023_6155866.5225484","WildTrax","ABMI","ARU",0,55.506706,-111.033075,2019,"Big Grids",0,TRUE,FALSE,750378.4567,6155866.523,"2019-06-08 5:36","1SPM",180,Inf,0,2,1,"2_1"
"2508",130356,0,0.482934123,381,"BG-5-63","751580.736205497_6158876.81262497","WildTrax","ABMI","ARU",0,55.533083,-111.011344,2019,"Big Grids",0,TRUE,FALSE,751580.7362,6158876.813,"2019-06-08 5:36","1SPM",180,Inf,0,2,1,"2_1"
"2509",128189,0,0.462709416,381,"BG-19-18","776400.941307091_6195271.68885446","WildTrax","ABMI","ARU",0,55.84585,-110.58238,2019,"Big Grids",0,TRUE,FALSE,776400.9413,6195271.689,"2019-06-08 5:36","1SPM",180,Inf,0,1,3,"1_3"
"2510",158440,0,0.468225245,1409,"CL-R12-BUF","592092.686697228_6121028.91213832","WildTrax","BU","PC",NA,55.249192,-113.550718,2019,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,592092.6867,6121028.912,"2019-06-08 6:02","PC",300,Inf,0,2,1,"2_1"
"2511",136190,0,0.462709416,1409,"CL-BUFF-B6","593236.807639774_6119373.80880564","WildTrax","BU","PC",NA,55.234103,-113.533267,2019,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,593236.8076,6119373.809,"2019-06-08 6:46","PC",300,Inf,0,2,1,"2_1"
"2512",130433,0,0.611884583,381,"BG-5-71","750370.340513258_6159466.32258295","WildTrax","ABMI","ARU",0,55.538992,-111.029949,2019,"Big Grids",0,TRUE,FALSE,750370.3405,6159466.323,"2019-06-09 5:36","1SPM",180,Inf,0,2,1,"2_1"
"2513",130365,0,0.462709416,381,"BG-5-64","752176.797538436_6158862.05251306","WildTrax","ABMI","ARU",0,55.532643,-111.001933,2019,"Big Grids",0,TRUE,FALSE,752176.7975,6158862.053,"2019-06-09 5:36","1SPM",180,Inf,0,2,2,"2_2"
"2514",130381,0,0.910160539,381,"BG-5-66","753367.170204914_6158863.56267087","WildTrax","ABMI","ARU",0,55.53204,-110.983111,2019,"Big Grids",0,TRUE,FALSE,753367.1702,6158863.563,"2019-06-09 5:36","1SPM",180,Inf,0,2,2,"2_2"
"2515",144554,0,0.611884583,1409,"CL-C403-14","598348.551416084_6119043.27909929","WildTrax","BU","PC",NA,55.23014,-113.453,2019,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,598348.5514,6119043.279,"2019-06-09 7:08","PC",300,Inf,0,2,2,"2_2"
"2516",150234,0,0.149443654,1409,"CL-F1002-13","211902.052995167_6130085.58727328","WildTrax","BU","PC",NA,55.2549,-119.536,2019,"Calling Lake Fragmentation Experiment Private",0,TRUE,TRUE,211902.053,6130085.587,"2019-06-09 7:14","PC",300,Inf,0,2,2,"2_2"
"2517",151405,0,0.462709416,1409,"CL-F1002-43","593618.093234717_6121703.05774318","WildTrax","BU","PC",NA,55.254963,-113.526497,2019,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,593618.0932,6121703.058,"2019-06-09 8:00","PC",300,Inf,0,2,2,"2_2"
"2518",144649,0,0.468225245,1409,"CL-C403-21","598526.499029743_6119621.43255341","WildTrax","BU","PC",NA,55.2353,-113.45,2019,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,598526.499,6119621.433,"2019-06-09 8:15","PC",300,Inf,0,2,2,"2_2"
"2519",144739,0,0.468225245,1409,"CL-C403-22","598530.899906605_6119423.45282623","WildTrax","BU","PC",NA,55.23352,-113.45,2019,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,598530.8999,6119423.453,"2019-06-09 8:29","PC",300,Inf,0,2,2,"2_2"
"2520",151209,0,0.462709416,1409,"CL-F1002-41","593579.639446041_6122106.17695049","WildTrax","BU","PC",NA,55.258593,-113.526968,2019,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,593579.6394,6122106.177,"2019-06-09 8:48","PC",300,Inf,0,2,2,"2_2"
"2521",151013,1,0.462709416,1409,"CL-F1002-33","593401.391188517_6121689.58063212","WildTrax","BU","PC",NA,55.254883,-113.529911,2019,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,593401.3912,6121689.581,"2019-06-09 8:56","PC",300,Inf,1,2,2,"2_2"
"2522",142649,0,0.464548026,1409,"CL-C13-1","598925.373565697_6119016.05257914","WildTrax","BU","PC",NA,55.22978,-113.44394,2019,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,598925.3736,6119016.053,"2019-06-09 9:27","PC",300,Inf,0,2,2,"2_2"
"2523",146530,0,0.475579684,1409,"CL-CC3-3","600180.339734629_6116828.19246138","WildTrax","BU","PC",NA,55.209866,-113.424985,2019,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,600180.3397,6116828.192,"2019-06-10 4:59","PC",300,Inf,0,2,2,"2_2"
"2524",146615,0,0.475579684,1409,"CL-CC3-4","599954.450466952_6116805.29254618","WildTrax","BU","PC",NA,55.209706,-113.428543,2019,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,599954.4505,6116805.293,"2019-06-10 5:17","PC",300,Inf,0,2,2,"2_2"
"2525",130625,0,0.619239022,381,"BG-5-92","750979.244598925_6160671.76646511","WildTrax","ABMI","ARU",0,55.549489,-111.019226,2019,"Big Grids",0,TRUE,FALSE,750979.2446,6160671.766,"2019-06-10 5:35","1SPM",180,Inf,0,2,2,"2_2"
"2526",202787,0,0.473741074,143,"WBNP-HAY-1","694009.676470847_6622844.84987771","WildTrax","PC","ARU",0,59.72194,-111.54823,2019,"Wood Buffalo National Park Forest Songbird Monitoring Program 2019",0,TRUE,FALSE,694009.6765,6622844.85,"2019-06-10 5:37","1SPM",180,Inf,0,1,1,"1_1"
"2527",146785,0,0.475579684,1409,"CL-CC3-6","599602.096817388_6116874.15114468","WildTrax","BU","PC",NA,55.210396,-113.434056,2019,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,599602.0968,6116874.151,"2019-06-10 5:51","PC",300,Inf,0,2,2,"2_2"
"2528",160697,0,0.609798193,1409,"CL-R403-5","596455.668866142_6123929.19989536","WildTrax","BU","PC",NA,55.274421,-113.481089,2019,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,596455.6689,6123929.2,"2019-06-10 5:54","PC",300,Inf,0,2,2,"2_2"
"2529",153444,0,0.462709416,1409,"CL-F1003-44","600516.373616118_6115997.18257406","WildTrax","BU","PC",NA,55.20233,-113.42,2019,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,600516.3736,6115997.183,"2019-06-10 6:05","PC",300,Inf,0,2,2,"2_2"
"2530",156792,1,0.462709416,1409,"CL-F403-22","599286.839955569_6116576.75589642","WildTrax","BU","PC",NA,55.207787,-113.439115,2019,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,599286.84,6116576.756,"2019-06-10 6:47","PC",300,Inf,1,2,2,"2_2"
"2531",156892,1,0.462709416,1409,"CL-F403-23","599301.511456258_6116390.3570597","WildTrax","BU","PC",NA,55.206109,-113.43895,2019,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,599301.5115,6116390.357,"2019-06-10 7:04","PC",300,Inf,1,2,2,"2_2"
"2532",156307,1,0.462709416,1409,"CL-F403-11","599162.961677342_6116752.36656944","WildTrax","BU","PC",NA,55.20939,-113.441,2019,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,599162.9617,6116752.367,"2019-06-10 8:16","PC",300,Inf,1,2,2,"2_2"
"2533",142180,0,0.481095513,1409,"CL-C102-2","595666.272709935_6122503.17753529","WildTrax","BU","PC",NA,55.26176,-113.494,2019,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,595666.2727,6122503.178,"2019-06-10 9:03","PC",300,Inf,0,2,2,"2_2"
"2534",146446,0,0.462709416,1409,"CL-CC3-2","600410.838016207_6116824.50091792","WildTrax","BU","PC",NA,55.209786,-113.421364,2019,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,600410.838,6116824.501,"2019-06-10 9:09","PC",300,Inf,0,2,2,"2_2"
"2535",202788,0,0.473741074,143,"WBNP-HAY-1","694009.676470847_6622844.84987771","WildTrax","PC","ARU",0,59.72194,-111.54823,2019,"Wood Buffalo National Park Forest Songbird Monitoring Program 2019",0,TRUE,FALSE,694009.6765,6622844.85,"2019-06-11 4:37","1SPM",180,Inf,0,1,2,"1_2"
"2536",153736,2,0.462709416,1409,"CL-F1003-53","600639.234371027_6116192.48266692","WildTrax","BU","PC",NA,55.20406,-113.418,2019,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,600639.2344,6116192.483,"2019-06-11 5:31","PC",300,Inf,1,2,2,"2_2"
"2537",130626,0,0.619239022,381,"BG-5-92","750979.244598925_6160671.76646511","WildTrax","ABMI","ARU",0,55.549489,-111.019226,2019,"Big Grids",0,TRUE,FALSE,750979.2446,6160671.766,"2019-06-11 5:35","1SPM",180,Inf,0,2,3,"2_3"
"2538",130389,0,0.637625119,381,"BG-5-67","753979.846908254_6158872.75803495","WildTrax","ABMI","ARU",0,55.531804,-110.973416,2019,"Big Grids",0,TRUE,FALSE,753979.8469,6158872.758,"2019-06-11 5:35","1SPM",180,Inf,0,2,2,"2_2"
"2539",149269,0,0.473741074,1409,"CL-F1001-41","591513.763002853_6123567.10351984","WildTrax","BU","PC",NA,55.27211,-113.559,2019,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,591513.763,6123567.104,"2019-06-11 6:28","PC",300,Inf,0,2,2,"2_2"
"2540",153253,3,0.462709416,1409,"CL-F1003-42","600444.301687772_6116369.45317801","WildTrax","BU","PC",NA,55.20569,-113.421,2019,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,600444.3017,6116369.453,"2019-06-11 6:35","PC",300,Inf,1,2,2,"2_2"
"2541",148982,0,0.473741074,1409,"CL-F1001-32","591327.225587534_6123370.74596049","WildTrax","BU","PC",NA,55.27038,-113.562,2019,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,591327.2256,6123370.746,"2019-06-11 6:45","PC",300,Inf,0,2,2,"2_2"
"2542",152869,1,0.462709416,1409,"CL-F1003-32","600253.304744542_6116372.92329109","WildTrax","BU","PC",NA,55.20576,-113.424,2019,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,600253.3047,6116372.923,"2019-06-11 7:20","PC",300,Inf,1,2,2,"2_2"
"2543",149558,0,0.473741074,1409,"CL-F1001-44","591589.852348051_6122960.00473164","WildTrax","BU","PC",NA,55.26664,-113.558,2019,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,591589.8523,6122960.005,"2019-06-11 7:29","PC",300,Inf,0,2,2,"2_2"
"2544",152966,0,0.462709416,1409,"CL-F1003-33","600258.004003164_6116164.93519141","WildTrax","BU","PC",NA,55.20389,-113.424,2019,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,600258.004,6116164.935,"2019-06-11 7:35","PC",300,Inf,0,2,2,"2_2"
"2545",148789,0,0.473741074,1409,"CL-F1001-24","591145.663325083_6122931.92125153","WildTrax","BU","PC",NA,55.26647,-113.565,2019,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,591145.6633,6122931.921,"2019-06-11 7:40","PC",300,Inf,0,2,2,"2_2"
"2546",153062,0,0.462709416,1409,"CL-F1003-34","600262.275962806_6115975.8551523","WildTrax","BU","PC",NA,55.20219,-113.424,2019,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,600262.276,6115975.855,"2019-06-11 7:51","PC",300,Inf,0,2,2,"2_2"
"2547",152480,0,0.462709416,1409,"CL-F1003-22","600062.759854139_6116356.38136338","WildTrax","BU","PC",NA,55.20565,-113.427,2019,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,600062.7599,6116356.381,"2019-06-11 8:38","PC",300,Inf,0,2,2,"2_2"
"2548",215314,0,0.479256903,41,"Y-19-381-NW","759339.709555159_6213072.501484","WildTrax","BU","ARU",0,56.01491,-110.837129,2019,"Boreal Wetland Community Monitoring",0,TRUE,FALSE,759339.7096,6213072.501,"2019-06-12 4:36","1SPM",180,Inf,0,2,3,"2_3"
"2549",142459,0,0.482934123,1409,"CL-C11-1","593401.342191182_6124435.53881264","WildTrax","BU","PC",NA,55.27956,-113.529,2019,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,593401.3422,6124435.539,"2019-06-12 5:09","PC",300,Inf,0,2,2,"2_2"
"2550",130434,0,0.611884583,381,"BG-5-71","750370.340513258_6159466.32258295","WildTrax","ABMI","ARU",0,55.538992,-111.029949,2019,"Big Grids",0,TRUE,FALSE,750370.3405,6159466.323,"2019-06-12 5:35","1SPM",180,Inf,0,2,2,"2_2"
"2551",130560,0,0.621077631,381,"BG-5-85","752770.124143147_6160059.63041735","WildTrax","ABMI","ARU",0,55.543075,-110.991458,2019,"Big Grids",0,TRUE,FALSE,752770.1241,6160059.63,"2019-06-12 5:35","1SPM",180,Inf,0,2,1,"2_1"
"2552",155921,0,0.462709416,1409,"CL-F402-21","597990.420135531_6125075.49102837","WildTrax","BU","PC",NA,55.284419,-113.456531,2019,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,597990.4201,6125075.491,"2019-06-12 5:53","PC",300,Inf,0,1,2,"1_2"
"2553",158769,1,0.473741074,1409,"CL-R401-2","594170.886216019_6125261.49986174","WildTrax","BU","PC",NA,55.286836,-113.516608,2019,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,594170.8862,6125261.5,"2019-06-12 6:10","PC",300,Inf,1,2,2,"2_2"
"2554",142743,0,0.462709416,1409,"CL-C401-11","593639.466452432_6123568.16423484","WildTrax","BU","PC",NA,55.27172,-113.52554,2019,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,593639.4665,6123568.164,"2019-06-12 6:20","PC",300,Inf,0,2,2,"2_2"
"2555",155633,0,0.462709416,1409,"CL-F402-12","597791.739554449_6124874.90849632","WildTrax","BU","PC",NA,55.282656,-113.459729,2019,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,597791.7396,6124874.908,"2019-06-12 6:37","PC",300,Inf,0,2,2,"2_2"
"2556",158937,0,0.622916241,1409,"CL-R401-4","594578.261888067_6125244.81908966","WildTrax","BU","PC",NA,55.286608,-113.510199,2019,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,594578.2619,6125244.819,"2019-06-12 6:43","PC",300,Inf,0,2,2,"2_2"
"2557",159439,0,0.622916241,1409,"CL-R401-SB","594763.100412678_6125006.18960409","WildTrax","BU","PC",NA,55.284428,-113.507369,2019,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,594763.1004,6125006.19,"2019-06-12 7:16","PC",300,Inf,0,2,2,"2_2"
"2558",143313,0,0.462709416,1409,"CL-C401-23","593872.733245709_6123173.62249497","WildTrax","BU","PC",NA,55.26813,-113.522,2019,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,593872.7332,6123173.622,"2019-06-12 7:33","PC",300,Inf,0,2,2,"2_2"
"2559",159105,0,0.473741074,1409,"CL-R401-6","594180.115799251_6125030.79647061","WildTrax","BU","PC",NA,55.284761,-113.51654,2019,"Calling Lake Fragmentation Experiment Private",0,TRUE,FALSE,594180.1158,6125030.796,"2019-06-12 8:11","PC",300,Inf,0,2,2,"2_2"
